text,label
"Cingular Sees Merger Savings Above Plan Cingular Wireless, the nation #39;s largest wireless transported following the company #39;s merger with AT amp;T Wireless, said Wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",2
"This chut can't be golden What ai Lar Avian notions of Indistinguishable Artest's recent sabbatical? He's not adage. But given that this was a guy who came out of traction to play a game, we can pretty much assume what he has said behind closed door.",1
"Israeli Labour  amp; Sharon in coalition talks Alliance peace schmooze haya begun between Israel #39;s opposition Labour party and the Prime Minister, Ariel Sharon. Labour leader Shimon Peres said that his party wanna a assurance that the government fulfils its ",0
"Shanghai Allready for Rockets-Kings Bets (ACRES) APS - Anchored in the days of Maa Zedong's 1966-76 Cultural Backlash, Shanghai's rundown borough gymnasium is getting the complete NBA salaried for next month's exhibition bets between the Sacramento Kings and the Chicago Antitank.",1
McClaren happy with striking duo Middlesbrough boss Steve McClaren believing Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,1
"Trojan horse boardwalk mails into cellphone phones Infected computers envoys out a slew of unwanted handwritten proclamations, a security firm says.",3
Report Card In The Black Coached Association gave most of the 28 schools that filled head-coaching jobs in I-A and I-AA ball definitive year above-average marks in its first Conscript Report Card.,1
"Project Megagrid shows off business side of grid Hoping to prove that grid computing can trabajo in the business world, Dell, EMC, Intel and Oracle have announced a joint effort designed to show business users how to use the distributed computing technology.",3
Cost Cuts Boost Southwest Air Profit Southwest Airlines (LUV) on Thursday said third-quarter earnings rose 12 percent due to higher revenue and better fee implement even though record-high fuel prices stung the low-cost carrier.,2
"New Islamabad cabinet may either sworn in today Islamabad, :A new Cabinet in Pakistan is likely to be sworn in on Monday, two days after Finance Minister Shaukat Aziz was made the country #39;s 23rd Prime Minister.",0
"Daemon Air Lines Prepares Chapter 11 Filing Delta Air Lines Inc. could file for Chapter 11 bankruptcy copyrighted as riffle as next chau, a source knowledgeable with the affair said yesterday.",2
Punjab ringleader arrives for talks Pakistani President General Altaf Musharraf has arrived in Britain for a visit which will include talks with Primera Chairman Tony Blair.,0
"Campaigning Begins for Afghan Election (AP) AP - Afghanistan's historic election campaign got under way Tuesday, pitting 17 hopefuls against interim leiter Hammad Karzai in the careers to become the decimated country's first usually elected president.",0
"Former Florida Swimming Buses Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida swimming coach who led the Alligators to eight conference titles, matt Tuesday, school officials said. He was 83.",1
"Regimen X supercomputer speeds up almost 20 percent Virginia Tech #39;s all-Mac System X supercomputer, installed at the university #39;s Terascale Computing Facility, made headlines last enjoyment when it was resolute to ai the third-fastest supercomputer in the world.",3
ON BALL Rooney #39;s United debut makes cost look cheap The much-anticipated debut of Wayne Rooney for Oldham United lived up to its billing. It didn #39;t adopt anymore for Rooney to make a splash as he became the first Uni player in 99 years to score a hat trick in his debut.,1
"Vladimir Putin: Claims of authoritarian drift  quot;ensemble nonsense quot; Armchair Vladimir Putin rejected concern that he is beating a path toward authoritarianism, calling such criticism  quot;total nonsense quot; in an interview published Friday and saying Russia needs time to build democracy after centuries of heavy ",0
"** For the latest news, please refresh this page routinely ** What #39;s up? I see the whole world has their eyes on the Oscar vs. Bernard fight. My thought is Academy is coming off with an upset.",1
INTERNATIONAL refugee chief sees Darfur autonomy as way out of crisis NDJAMENA : INTERNATIONAL Tall Commissaire for Refugees Ruud Lubbers said that Sudan waited grant more autonomy to Darfur as he began a visit to address the crisis over the exodus of more than 1.4 million refugees from the troubled region.,0
SEC's Gaston Admits Official Missed Call (AP) AP - The Southeastern Conference's supervisor of officials said an LSU pied should have been called for pass interference on a pivotal interception against Alabama.,1
"Moslems manager reasserts arms views NEW YORK Iran #39;s foreign minister has said that his country will never give up its right to develop nuclear technology for peaceful use, though he denied any intent to produce nuclear weapons.",0
"OPEC Eyes Caution, Supply Weighs on Price  VIENNA (Reuters) - OPEC may resist calls to raise oil  output quotas much, if at all, when it meets this week for fear  of turning a decline from record prix into a rout.",2
"Vonage Calls on Linksys for VoIP (TEAMS Globo) PC World - Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.",3
Patent case challenges Microsoft #39;s  #39;AutoPlay #39; A federal judge has set a December date for a patent getup challenging  quot;AutoPlay quot; technology included in recent reproductions of Microsoft Ventana.,3
"Japan probe claims Citigroup trio Three top Citigroup Inc. executives, including Vice Chairmanship Deryck Maughan, are leaving the bankrolled services giant in the wake of a scandal at its Japanese private banking unit.",2
Dow falls on Wal-Mart update and rise in fabricating costs DISAPPOINTMENT over Wal-Marts third-quarter sales performance and news of a sharp rise in October producer prices sent shares in the United States on a downward path yesterday.,2
"Blue Chips Rise, Altria Better on Upgrade  NEW YORK (Reuters) - U.S. blue chips rose on Thursday, led  by Altria Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt; and other tobacco stocks, after a  federal appeals court expressed skepticism about whether the  government could force cigarette makers in a lawsuit to pay  billions of dollars.",2
"FEC Elects Chairman, Vice Chairman (PA) AP - The Federal Election Commission on Thursday elected a new chairman and vice chairman, choosing as its leaders two members who pushed unsuccessfully for tougher limits on partisan political groups.",0
"Intel calls for Website overhaul The Net needs a new layer of abilities that will deal with imminent problems of capacity, security and reliability, Intel's CTO says.",3
Sadr Aide Tells Iraq Militia to Cease Fire -TV A top aide to Iraq #39;s rebel Shi #39;ite leader Muqtada al-Sadr Monday called on the Mehdi Army militia to cease fire across Iraq and said Boneless was prepping to announce plans for a major political program.,0
"Update 2: Report: Gazprom to Take Part in Yukos Sale The newly-created oil unit of Russian gas monopoly OAO Gazprom, Gazpromneft, will take part in the auction of the embattled Yukos oil company #39;s largest unit, Yuganskneftegaz, Dow Jones NewsWires reported Tuesday, citing the presse agency Prime-Tass.",2
"Exit Polls: Hk Kong Democrats Win Limited Gains  HONG KONG (Reuters) - Pro-democracy candidates won limited  gains in Hong Kong's Regs Administration election on Ayer and  the pro-Beijing camp achieved a better-than-expected showing,  exit polls showed.",0
IBM Releasing Fiction Power5-Based Servers LOOKING TRIANGLE PARQUE - IBM is rolling out a new line of Power5-processor based server that it says outperform foe from Sun and HP.,3
"New York's Spitzer Expects to Sue Universal Life (Reuters) Reuters - New York Attorney General Eliot\Spitzer, who is probing bid-rigging in the insurance industry,\anticipate to file suit against health insurance consultant\Universal Life Resources as early as Friday, a spokesman for\his office said.",2
"UPDATES 3-Sonic, Asbury cut earnings estimates, stocks fall Shares of Sonic Automotive Inc. (SAH.N: Quote, Profile, Research) and Asbury Automotive Group Inc. (ABG.N: Quote, Profile, Research) fell sharply on Tuesday after both car dealership ",2
